record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484531692,1759484532048,356,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484532048,1759484532406,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484532407,1759484532768,361,,,,,false
request,,,Get first event,OK,1759484532769,1759484532797,28,,,,,false
request,,,Get relationships for first event,OK,1759484532797,1759484532810,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484532811,1759484533181,370,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484533182,1759484533540,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484533541,1759484533897,356,,,,,false
request,,,Get first event,OK,1759484533898,1759484533929,31,,,,,false
request,,,Get relationships for first event,OK,1759484533930,1759484533943,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484533944,1759484534307,363,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484534307,1759484534664,357,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484534664,1759484535019,355,,,,,false
request,,,Get first event,OK,1759484535020,1759484535048,28,,,,,false
request,,,Get relationships for first event,OK,1759484535048,1759484535061,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484535061,1759484535416,355,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484535416,1759484535777,361,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484535777,1759484536139,362,,,,,false
request,,,Get first event,OK,1759484536141,1759484536171,30,,,,,false
request,,,Get relationships for first event,OK,1759484536171,1759484536185,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484536185,1759484536545,360,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484536545,1759484536911,366,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484536912,1759484537267,355,,,,,false
request,,,Get first event,OK,1759484537268,1759484537296,28,,,,,false
request,,,Get relationships for first event,OK,1759484537296,1759484537309,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484537309,1759484537670,361,,,,,false
