record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Get first event,OK,1759484818215,1759484818230,15,,,,,false
request,,,Get relationships for first event,OK,1759484818231,1759484818235,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484818236,1759484818282,46,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484818282,1759484818370,88,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484818370,1759484818420,50,,,,,false
request,,,Get first event,OK,1759484818420,1759484818436,16,,,,,false
request,,,Get relationships for first event,OK,1759484818436,1759484818440,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484818441,1759484818488,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484818488,1759484818561,73,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484818562,1759484818608,46,,,,,false
request,,,Get first event,OK,1759484818609,1759484818624,15,,,,,false
request,,,Get relationships for first event,OK,1759484818624,1759484818629,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484818629,1759484818675,46,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484818676,1759484818750,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484818750,1759484818800,50,,,,,false
request,,,Get first event,OK,1759484818801,1759484818816,15,,,,,false
request,,,Get relationships for first event,OK,1759484818816,1759484818821,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484818821,1759484818870,49,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484818870,1759484818945,75,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484818945,1759484818991,46,,,,,false
request,,,Get first event,OK,1759484818992,1759484819007,15,,,,,false
request,,,Get relationships for first event,OK,1759484819008,1759484819012,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484819012,1759484819059,47,,,,,false
